50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y
,,,,,,,,,,,,,,,,,,,,0.742545,,,,,,,,,,,,,,,98c7ca4a-5742-4f6e-8df8-3d82e0583195,1583,,"[46.3, 61.8]",3869685,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,France,771,"['6507bc17-0b07-49d2-b782-a28a27096671', '6567083c-1c67-44eb-8d72-8027c4a051cd']",19,,,,,,,,,,,,,,,,,Argentina,779,00:46:19.759,Pressure,,46.3,61.8,,
,,,,,,,,,,,,,,,,,,,,0.39986,,,,,,,,,,,,,,,6a66187e-845d-4f11-bb45-b77fea0ee372,1587,,"[58.5, 55.3]",3869685,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,France,771,"['76ec1e84-65fb-4321-83e7-4972eceb1e69', 'a3e81151-aecb-4116-98f6-f936941fbd5c']",22,,,,,,,,,,,,,,,,,Argentina,779,00:46:22.011,Pressure,,58.5,55.3,,
,,,,,,,,,,,,,,,,,,,,0.404682,,,,,,,,,,,,,,,095177f5-f883-4e11-a23a-e8b08c247cf3,1598,,"[14.6, 72.0]",3869685,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,69,France,771,['4d958e74-444d-4627-aa27-fa128da0b915'],30,,,,,,,,,,,,,,,,,Argentina,779,00:46:30.335,Pressure,,14.6,72.0,,
,,,,,,,,,,,,,,,,,,,,0.447322,,,,,,,,,,,,,,,03f3afa6-85f1-4531-abce-7b58f8db2131,1612,,"[97.8, 55.8]",3869685,47,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julián Álvarez,29560.0,Center Forward,70,Argentina,779,['9e7966cf-2c70-4abb-8360-46ad7b231ea1'],53,,,,,,,,,,,,,,,,,Argentina,779,00:47:53.202,Pressure,,97.8,55.8,,
,,,,,,,,,,,,,,,,,,,,0.4976,,,,,,,,,,,,,,,34345602-681d-4bff-8cdd-3d067e76435a,1657,,"[64.9, 34.8]",3869685,49,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Álvarez,29560.0,Center Forward,72,France,771,"['451fcc92-4d5e-4344-a2ed-67dca60b44f7', 'f47274c5-c230-4aae-82d4-3a66d4ffbb0b']",2,,,,,,,,,,,,,,,,,Argentina,779,00:49:02.521,Pressure,,64.9,34.8,,
,,,,,,,,,,,,,,,,,,,,1.280223,,,,,,,,,,,,,,,eaba8263-e3fc-4a61-bb8b-9772e55eedd3,1664,,"[41.1, 70.5]",3869685,49,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,France,771,['8b305276-9e52-4362-9b70-8ee98a44be91'],10,,,,,,,,,,,,,,,,,Argentina,779,00:49:10.807,Pressure,,41.1,70.5,,
,,,,,,,,,,,,,,,,,,,,0.622269,,,,,,,,,,,,,,,ecf5fea7-9a13-4b7f-81b7-23b998635d7f,1665,,"[33.4, 71.8]",3869685,49,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,72,France,771,,12,,,,,,,,,,,,,,,,,Argentina,779,00:49:12.686,Pressure,,33.4,71.8,,
,,,,,,,,,,,,,,True,,,,,,0.363721,,,,,,,,,,,,,,,dc80adb4-361e-454f-80eb-dbb1f20ff990,1717,,"[86.9, 8.7]",3869685,50,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Fernandez,38718.0,Center Defensive Midfield,76,Argentina,779,"['2fc34218-4d56-47f9-8d8e-f083ed78e0d5', 'c653d03a-0ac6-4c58-a3f3-fc379fe3cc65', 'f28bb81f-5afc-4316-8dab-0e16d767c2b1']",43,,,,,,,,,,,,,,,,,Argentina,779,00:50:43.785,Pressure,,86.9,8.7,,
,,,,,,,,,,,,,,,,,,,,0.605333,,,,,,,,,,,,,,,63f87f7c-9b41-495a-a3d6-ca1ce92aedfa,1741,,"[81.1, 9.1]",3869685,51,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Álvarez,29560.0,Center Forward,78,France,771,"['29ed482f-9174-401a-8a39-cbaa658a5497', 'bf36dc81-2a98-45ea-b7aa-a6ca63dad439']",16,,,,,,,,,,,,,,,,,Argentina,779,00:51:16.131,Pressure,,81.1,9.1,,
,,,,,,,,,,,,,,,,,,,,0.624215,,,,,,,,,,,,,,,b8950d2a-59f2-4f10-8ced-24f27d427fca,1742,,"[79.0, 7.0]",3869685,51,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,France,771,['29ed482f-9174-401a-8a39-cbaa658a5497'],16,,,,,,,,,,,,,,,,,Argentina,779,00:51:16.258,Pressure,,79.0,7.0,,
,,,,,,,,,,,,,,,,,,,,0.329989,,,,,,,,,,,,,,,47d440bb-11fd-4342-8c74-0fa3b0a14908,1746,,"[56.7, 4.6]",3869685,51,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Fernandez,38718.0,Center Defensive Midfield,78,France,771,['ee02c808-ce64-423d-a81f-4c05bd7d901e'],20,,,,,,,,,,,,,,,,,Argentina,779,00:51:20.619,Pressure,,56.7,4.6,,
,,,,,,,,,,,,,,,,,,,,0.428441,,,,,,,,,,,,,,,f195f35c-cd8d-4263-b6b7-8f779b23bce5,1818,,"[76.8, 8.3]",3869685,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Center Forward,83,France,771,['81b7f417-992f-4c46-8619-14555a2abd6d'],44,,,,,,,,,,,,,,,,,Argentina,779,00:01:44.104,Pressure,,76.8,8.3,,
,,,,,,,,,,,,,,,,,,,,1.04873,,,,,,,,,,,,,,,8ff5e662-8e9d-49a6-8a3f-2ebfd0d94f0c,1829,,"[66.4, 39.7]",3869685,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Center Forward,83,France,771,"['42c7d791-67fe-4fa0-87de-5a1a20b03f22', '4ebbbca8-a7c8-4b9d-9ee2-54c557bc23e7']",54,,,,,,,,,,,,,,,,,Argentina,779,00:01:54.427,Pressure,,66.4,39.7,,
,,,,,,,,,,,,,,,,,,,,0.329799,,,,,,,,,,,,,,,e0f363ee-c40b-4025-a6d4-96d0f23d2bf4,1861,,"[67.0, 77.8]",3869685,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,85,France,771,"['b456ff6a-8322-412b-80b8-614b21ce7d44', 'c250ef9b-1f9a-4690-9346-c573cb2f7303']",56,,,,,,,,,,,,,,,,,Argentina,779,00:02:56.845,Pressure,,67.0,77.8,,
,,,,,,,,,,,,,,True,,,,,,0.748501,,,,,,,,,,,,,,,988b0dfe-babf-419f-842f-b49c914ab30d,1871,,"[98.6, 48.0]",3869685,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Mac Allister,27886.0,Left Center Midfield,86,Argentina,779,"['14a7159c-8f0d-4a9d-991a-8689c3e426fc', '1568f551-138a-4e74-9827-88358939e238']",22,,,,,,,,,,,,,,,,,Argentina,779,00:03:22.119,Pressure,,98.6,48.0,,
,,,,,,,,,,,,,,True,,,,,,0.709704,,,,,,,,,,,,,,,ec86448e-99f3-4eb3-a579-e6ed0b5c9c08,1883,,"[81.3, 9.4]",3869685,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,86,Argentina,779,"['79b0c167-dbaf-4f30-a3f4-248ebc6b0723', '87de74ad-bdd4-4b98-8fb9-de04fc6524a5']",31,,,,,,,,,,,,,,,,,Argentina,779,00:03:31.720,Pressure,,81.3,9.4,,
,,,,,,,,,,,,,,True,,,,,,0.433651,,,,,,,,,,,,,,,6d4baef4-9b8e-4918-a902-4882eb7ffd52,1893,,"[81.1, 12.6]",3869685,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Mac Allister,27886.0,Left Center Midfield,86,Argentina,779,['dff9bf99-5011-40c2-8722-1fbf2275e5c9'],34,,,,,,,,,,,,,,,,,Argentina,779,00:03:34.672,Pressure,,81.1,12.6,,
,,,,,,,,,,,,,,,,,,,,1.089351,,,,,,,,,,,,,,,d38de4d3-228e-4138-9b3b-51312751b233,1926,,"[81.1, 74.0]",3869685,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,89,France,771,['fc79962f-e56d-4872-b787-e4b56ab24b72'],59,,,,,,,,,,,,,,,,,Argentina,779,00:03:59.727,Pressure,,81.1,74.0,,
,,,,,,,,,,,,,,True,,,,,,0.485648,,,,,,,,,,,,,,,4fe6f40a-c286-443c-9f26-3f5dacb28f31,1932,,"[62.9, 73.3]",3869685,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,91,France,771,['2f1bd7d4-5c72-44f7-861b-0957d2d3608f'],3,,,,,,,,,,,,,,,,,Argentina,779,00:04:03.282,Pressure,,62.9,73.3,,
,,,,,,,,,,,,,,,,,,,,0.508128,,,,,,,,,,,,,,,6ed9323b-743a-42ef-8f2a-d65155c3098c,1936,,"[40.9, 65.8]",3869685,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,91,France,771,['3990af06-fb9a-442c-98bd-f27636f2e6d5'],7,,,,,,,,,,,,,,,,,Argentina,779,00:04:07.117,Pressure,,40.9,65.8,,
,,,,,,,,,,,,,,True,,,,,,1.7,,,,,,,,,,,,,,,2690bd1d-ff10-43eb-9230-cd2d7e3a68d4,2011,,"[15.2, 19.4]",3869685,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Fernandez,38718.0,Center Defensive Midfield,94,Argentina,779,['8f425970-a45d-46ee-9998-53c41341775d'],34,,,,,,,,,,,,,,,,,Argentina,779,00:05:34.975,Pressure,,15.2,19.4,,
,,,,,,,,,,,,,,True,,,,,,0.426512,,,,,,,,,,,,,,,87f751d4-e4a6-4d59-ae6e-67203545ac60,2049,,"[112.8, 70.8]",3869685,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,99,Argentina,779,['e1d52b7a-4bd1-4506-b437-779473dd95c1'],18,,,,,,,,,,,,,,,,,Argentina,779,00:08:18.833,Pressure,,112.8,70.8,,
,,,,,,,,,,,,,,,,,,,,0.327133,,,,,,,,,,,,,,,49a42067-ce1b-4486-a87e-68d37edcb553,2094,,"[30.0, 70.3]",3869685,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,100,France,771,"['b12fefc1-b538-4dc4-9f33-7770e6b7454c', 'c035a17b-be9b-48e6-a4f0-78714bbda504']",5,,,,,,,,,,,,,,,,,Argentina,779,00:09:05.491,Pressure,,30.0,70.3,,
,,,,,,,,,,,,,,True,,,,,,0.559095,,,,,,,,,,,,,,,a593dac4-bc59-4816-97dd-8fbc2cc7a5ac,2119,,"[55.0, 22.6]",3869685,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,103,France,771,"['6c835138-a211-4691-9e00-24fe7b948489', 'aea5f879-d186-44de-a369-229e2c84ee92']",1,,,,,,,,,,,,,,,,,Argentina,779,00:11:01.988,Pressure,,55.0,22.6,,
,,,,,,,,,,,,,,,,,,,,0.701057,,,,,,,,,,,,,,,34a4bcbf-33f9-4261-8a0b-873648e8d753,2135,,"[53.3, 66.0]",3869685,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,France,771,"['a8432fa5-0903-4517-b258-90d3e296b56f', 'cb96c36d-cbba-40ad-842a-280b76923118']",22,,,,,,,,,,,,,,,,,Argentina,779,00:11:22.932,Pressure,,53.3,66.0,,
,,,,,,,,,,,,,,,,,,,,2.011248,,,,,,,,,,,,,,,872fd0d2-af8a-42f1-b013-468c7c482aca,2154,,"[19.5, 10.2]",3869685,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Wing,104,France,771,['245024d1-3905-464d-809b-7dcf9adfc1b9'],48,,,,,,,,,,,,,,,,,Argentina,779,00:11:48.647,Pressure,,19.5,10.2,,
,,,,,,,,,,,,,,,,,,,,0.501448,,,,,,,,,,,,,,,e5856e82-a4f6-4ee7-ab78-482dce0af078,2155,,"[7.5, 22.2]",3869685,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,104,France,771,,51,,,,,,,,,,,,,,,,,Argentina,779,00:11:51.514,Pressure,,7.5,22.2,,
,,,,,,,,,,,,,,,,,,,,1.079272,,,,,,,,,,,,,,,71f90f9f-dccd-425e-84b1-1308cd7f333d,2159,,"[6.9, 18.6]",3869685,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,105,France,771,"['5e8a1c82-3929-4d28-af36-fa2518a0b5be', '8af2e32e-946b-44d2-8c21-e0015d632a6e']",5,,,,,,,,,,,,,,,,,Argentina,779,00:12:05.461,Pressure,,6.9,18.6,,
,,,,,,,,,,,,,,,,,,,,0.476754,,,,,,,,,,,,,,,e2f36c34-3cf9-42cc-907a-d683b9ff7dda,2168,,"[37.7, 13.2]",3869685,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Álvarez,29560.0,Center Forward,105,France,771,"['995a5567-c1f3-4656-8d1b-47b47a3e3521', 'e2629bb2-d458-4a42-8f5a-9ffcf6175fe5']",11,,,,,,,,,,,,,,,,,Argentina,779,00:12:11.192,Pressure,,37.7,13.2,,
,,,,,,,,,,,,,,True,,,,,,0.376066,,,,,,,,,,,,,,,5a75f80b-11fa-4719-9379-f2fa2158661b,2221,,"[71.5, 16.6]",3869685,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,115,France,771,"['54163839-de7a-458d-b2b3-a4b7913f7f90', 'd21b8549-d7cd-434c-a965-6e8ac8b2e190']",34,,,,,,,,,,,,,,,,,Argentina,779,00:14:34.154,Pressure,,71.5,16.6,,
,,,,,,,,,,,,,,,,,,,,0.607668,,,,,,,,,,,,,,,e8af399a-f0e3-4c9c-81b2-745ed65cf84b,2264,,"[81.1, 45.5]",3869685,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Álvarez,29560.0,Center Forward,120,France,771,,28,,,,,,,,,,,,,,,,,Argentina,779,00:16:28.505,Pressure,,81.1,45.5,,
,,,,,,,,,,,,,,True,,,,,,0.586054,,,,,,,,,,,,,,,675453ba-1064-4cfa-9565-e01038c6da14,2318,,"[85.4, 55.1]",3869685,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,123,France,771,['9f85fa0c-624f-4d3d-948d-a39c3619a82f'],29,,,,,,,,,,,,,,,,,Argentina,779,00:17:29.994,Pressure,,85.4,55.1,,
,,,,,,,,,,,,,,,,,,,,1.288244,,,,,,,,,,,,,,,808f0f5c-018d-4653-9b59-0e9613e8f031,2322,,"[61.6, 57.1]",3869685,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,123,France,771,"['377ad573-0992-484b-a1ad-02d238123880', 'dcf2974c-f98a-42e9-9632-cec12bd2d9aa']",32,,,,,,,,,,,,,,,,,Argentina,779,00:17:32.376,Pressure,,61.6,57.1,,
,,,,,,,,,,,,,,,,,,,,0.853681,,,,,,,,,,,,,,,0c80ba2e-2fac-4ae3-b218-c9a6451c9d6c,2324,,"[66.6, 51.1]",3869685,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,123,France,771,"['51e28a99-a416-4ed2-a2fa-80e8409761d6', 'e0785e67-2c08-4bfb-adad-7b64e7deb183']",34,,,,,,,,,,,,,,,,,Argentina,779,00:17:34.011,Pressure,,66.6,51.1,,
,,,,,,,,,,,,,,,,,,,,0.456181,,,,,,,,,,,,,,,a57426bd-17e8-4cc1-9857-b5e840431a5d,2352,,"[8.6, 16.9]",3869685,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Wing,124,France,771,['733510c4-df56-4bb3-a619-9772ef4503be'],14,,,,,,,,,,,,,,,,,Argentina,779,00:18:14.260,Pressure,,8.6,16.9,,
,,,,,,,,,,,,,,,,,,,,0.377855,,,,,,,,,,,,,,,95f14333-0437-4158-844c-b1d1a245e552,2412,,"[105.3, 10.2]",3869685,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Javier Acuña,19597.0,Left Wing,126,France,771,['8999abb2-ee3e-4c2f-9255-d84e3ec7b7a4'],48,,,,,,,,,,,,,,,,,Argentina,779,00:19:48.954,Pressure,,105.3,10.2,,
,,,,,,,,,,,,,,,,,,,,0.919852,,,,,,,,,,,,,,,fe7b030f-fab4-439f-b1d4-4757c7b83a70,2423,,"[57.6, 37.6]",3869685,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Julián Álvarez,29560.0,Center Forward,127,France,771,"['42ce7623-c005-462b-a9d7-7c6cd8e7d027', 'e0ac3538-1664-4488-ad90-2e77c61289d8']",28,,,,,,,,,,,,,,,,,Argentina,779,00:20:28.892,Pressure,,57.6,37.6,,
,,,,,,,,,,,,,,True,,,,,,0.486125,,,,,,,,,,,,,,,ee02fbf7-a785-4864-9c43-dfa0b67795e7,2474,,"[31.5, 12.4]",3869685,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Center Forward,130,France,771,"['ab1c72a7-279d-4128-8558-6947ee784aec', 'f1047fea-8e46-4d05-8e6f-cff4eb44851a']",20,,,,,,,,,,,,,,,,,Argentina,779,00:21:20.665,Pressure,,31.5,12.4,,
,,,,,,,,,,,,,,,,,,,,0.412862,,,,,,,,,,,,,,,cfbb22d4-0dfc-4b27-af0d-904cc1dcb17c,2500,,"[55.0, 57.3]",3869685,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,130,France,771,"['10fd4d46-cd9c-412b-8940-5614548f163e', '2c2703ce-a961-4145-8a2c-50392541f57a', 'fbed7a3b-2822-40e6-95b5-f54f55f101a6']",45,,,,,,,,,,,,,,,,,Argentina,779,00:21:45.187,Pressure,,55.0,57.3,,
,,,,,,,,,,,,,,,,,,,,0.327403,,,,,,,,,,,,,,,5edfa0af-e3a2-4353-b4b5-efc55ed2c5f1,2526,,"[64.9, 46.6]",3869685,68,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigo Javier De Paul,7797.0,Right Center Midfield,132,Argentina,779,,9,,,,,,,,,,,,,,,,,Argentina,779,00:23:09.631,Pressure,,64.9,46.6,,
,,,,,,,,,,,,,,True,,,,,,1.121082,,,,,,,,,,,,,,,241a0802-507e-4aff-b4bd-9c915ca8898c,2561,,"[65.3, 5.3]",3869685,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Javier Acuña,19597.0,Left Wing,135,France,771,"['d959336f-1f71-4f63-867c-82383705d7a4', 'fe70c876-d293-4a38-9ed6-3845899bf77e']",34,,,,,,,,,,,,,,,,,Argentina,779,00:23:34.698,Pressure,,65.3,5.3,,
,,,,,,,,,,,,,,True,,,,,,0.374728,,,,,,,,,,,,,,,2abf577f-eb2b-45e3-a307-6c849aa45309,2564,,"[51.4, 16.0]",3869685,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Javier Acuña,19597.0,Left Wing,135,France,771,['f3b47b38-b4e2-4e54-930e-39c91c9469e5'],37,,,,,,,,,,,,,,,,,Argentina,779,00:23:37.236,Pressure,,51.4,16.0,,
,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,099dcb36-f1b6-4307-9ee9-e9839a7eaca4,2572,,"[41.1, 24.1]",3869685,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,135,France,771,,40,,,,,,,,,,,,,,,,,Argentina,779,00:23:40.246,Pressure,,41.1,24.1,,
,,,,,,,,,,,,,,,,,,,,2.800863,,,,,,,,,,,,,,,278cdbe3-0d67-4aac-a17b-600355030853,2595,,"[53.3, 56.4]",3869685,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,136,France,771,"['46840f63-e5eb-4763-979f-06f1b408e1ce', 'f4a7ae7b-5fba-4ca7-90c8-13acc821935e']",2,,,,,,,,,,,,,,,,,Argentina,779,00:24:02.868,Pressure,,53.3,56.4,,
,,,,,,,,,,,,,,,,,,,,1.900825,,,,,,,,,,,,,,,e4549e04-2f6e-4259-a799-ee3b18372a11,2603,,"[8.2, 70.1]",3869685,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nahuel Molina Lucero,29201.0,Right Back,136,France,771,,11,,,,,,,,,,,,,,,,,Argentina,779,00:24:11.292,Pressure,,8.2,70.1,,
,,,,,,,,,,,,,,,,,,,,0.740212,,,,,,,,,,,,,,,1ad8c0c8-7fba-4fe9-8da9-4ae52e990199,2657,,"[14.6, 58.3]",3869685,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,138,France,771,['b48b46bf-a2a4-4906-9ae4-94a8ed9a142d'],8,,,,,,,,,,,,,,,,,Argentina,779,00:25:08.006,Pressure,,14.6,58.3,,
,,,,,,,,,,,,,,True,,,,,,0.756611,,,,,,,,,,,,,,,1900d899-5f61-4e69-98f5-f9ad4d942948,2666,,"[71.1, 5.7]",3869685,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcos Javier Acuña,19597.0,Left Wing,139,Argentina,779,['0a1997fe-b06a-4e91-a0fd-593df017d597'],4,,,,,,,,,,,,,,,,,Argentina,779,00:26:04.348,Pressure,,71.1,5.7,,
,,,,,,,,,,,,,,True,,,,,,0.53521,,,,,,,,,,,,,,,90261d4f-da7b-4904-82b2-4afb400260bc,2667,,"[66.4, 4.9]",3869685,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,139,Argentina,779,,4,,,,,,,,,,,,,,,,,Argentina,779,00:26:04.635,Pressure,,66.4,4.9,,
,,,,,,,,,,,,,,,,,,,,0.708968,,,,,,,,,,,,,,,350378cd-bd78-41d8-9e3f-d874fb6476d4,2695,,"[65.5, 63.1]",3869685,71,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julián Álvarez,29560.0,Center Forward,141,France,771,,48,,,,,,,,,,,,,,,,,Argentina,779,00:26:48.119,Pressure,,65.5,63.1,,
,,,,,,,,,,,,,,True,,,,,,2.45531,,,,,,,,,,,,,,,d0ce9a76-eaea-44ac-b2f9-75e9945413a4,2699,,"[57.4, 69.7]",3869685,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Center Forward,142,France,771,"['8a388194-5730-4055-8d2c-bd361a8cf632', 'd6936953-2e19-4b97-a35c-f88dc0fc60cd', 'e1502ffe-2694-41e2-b44c-37db1f4f886c', 'ebf38764-239c-4bab-8331-9a927718f992']",50,,,,,,,,,,,,,,,,,Argentina,779,00:26:50.666,Pressure,,57.4,69.7,,
,,,,,,,,,,,,,,True,,,,,,0.272071,,,,,,,,,,,,,,,0ab94142-3902-4404-881e-2687fa2230de,2716,,"[53.7, 45.7]",3869685,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Álvarez,29560.0,Center Forward,147,France,771,"['8935b2f8-d659-4f3d-8aea-51a4c4496604', 'bbdbdd46-d3ca-44a0-a7e4-aa1f1e8fb75b']",10,,,,,,,,,,,,,,,,,Argentina,779,00:27:10.637,Pressure,,53.7,45.7,,
,,,,,,,,,,,,,,,,,,,,0.575177,,,,,,,,,,,,,,,1ed51b3f-1eda-47f3-9cb1-3d411dfc5b13,2728,,"[26.1, 68.4]",3869685,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,150,France,771,"['79077b6d-fd84-4907-93f8-676a10336c1d', '80de0414-b9ce-40ff-8879-986047bb3ae1']",21,,,,,,,,,,,,,,,,,Argentina,779,00:27:21.582,Pressure,,26.1,68.4,,
,,,,,,,,,,,,,,,,,,,,0.188231,,,,,,,,,,,,,,,22c0e220-940e-45ac-808b-666e9812f869,2745,,"[25.7, 11.1]",3869685,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,153,France,771,,51,,,,,,,,,,,,,,,,,Argentina,779,00:27:51.084,Pressure,,25.7,11.1,,
,,,,,,,,,,,,,,True,,,,,,1.364431,,,,,,,,,,,,,,,52846b8c-90d8-48af-b264-aebd775b591f,2775,,"[55.2, 74.2]",3869685,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Fernandez,38718.0,Center Defensive Midfield,155,Argentina,779,"['0ed930a1-3fbf-4e49-94ef-20b4b36761f5', 'd29969e3-69a0-4671-895e-a502ec8184be']",19,,,,,,,,,,,,,,,,,Argentina,779,00:29:19.187,Pressure,,55.2,74.2,,
,,,,,,,,,,,,,,True,,,,,,1.499705,,,,,,,,,,,,,,,781f6e65-9d9f-46fb-aa82-f762659faee3,2797,,"[86.5, 62.2]",3869685,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julián Álvarez,29560.0,Center Forward,155,Argentina,779,['95056da8-6744-44fd-b79d-3705053777f5'],44,,,,,,,,,,,,,,,,,Argentina,779,00:29:44.683,Pressure,,86.5,62.2,,
